"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","GENDER","GENDER_NAME","GENDER_CODE","GENDER_TYPE","GENDER_TYPECODE","GENDER_SORTORDER","C_AGE","C_AGE_NAME","C_AGE_CODE","C_AGE_TYPE","C_AGE_TYPECODE","C_AGE_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2018","2018","2018","date",0,0,"1254252473","E00159827","E00159827","2011 output areas",299,37,"2","Female","2","Sex",1000,2,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",24,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252473d2d208d20100",910,5064
"2018","2018","2018","date",0,0,"1254252473","E00159827","E00159827","2011 output areas",299,37,"2","Female","2","Sex",1000,2,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252473d2d209d20100",911,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",290,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d0d200d20100",912,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"0","Total","0","Sex",1000,0,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",52,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d0d201d20100",913,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"0","Total","0","Sex",1000,0,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",238,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d0d202d20100",914,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"0","Total","0","Sex",1000,0,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",159,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d0d203d20100",915,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"0","Total","0","Sex",1000,0,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",23,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d0d204a205d20100",916,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"0","Total","0","Sex",1000,0,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",73,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d0d207d20100",917,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"0","Total","0","Sex",1000,0,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",63,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d0d208d20100",918,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"0","Total","0","Sex",1000,0,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",79,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d0d209d20100",919,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"1","Male","1","Sex",1000,1,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",135,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d1d200d20100",920,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"1","Male","1","Sex",1000,1,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",26,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d1d201d20100",921,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"1","Male","1","Sex",1000,1,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",109,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d1d202d20100",922,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"1","Male","1","Sex",1000,1,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",79,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d1d203d20100",923,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"1","Male","1","Sex",1000,1,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",9,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d1d204a205d20100",924,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"1","Male","1","Sex",1000,1,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",38,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d1d207d20100",925,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"1","Male","1","Sex",1000,1,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",32,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d1d208d20100",926,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"1","Male","1","Sex",1000,1,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",30,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d1d209d20100",927,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"2","Female","2","Sex",1000,2,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",155,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d2d200d20100",928,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"2","Female","2","Sex",1000,2,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",26,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d2d201d20100",929,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"2","Female","2","Sex",1000,2,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",129,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d2d202d20100",930,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"2","Female","2","Sex",1000,2,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",80,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d2d203d20100",931,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"2","Female","2","Sex",1000,2,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",14,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d2d204a205d20100",932,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"2","Female","2","Sex",1000,2,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",35,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d2d207d20100",933,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"2","Female","2","Sex",1000,2,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",31,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d2d208d20100",934,5064
"2018","2018","2018","date",0,0,"1254252474","E00159828","E00159828","2011 output areas",299,38,"2","Female","2","Sex",1000,2,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",49,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252474d2d209d20100",935,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",326,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d0d200d20100",936,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"0","Total","0","Sex",1000,0,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",53,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d0d201d20100",937,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"0","Total","0","Sex",1000,0,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",273,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d0d202d20100",938,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"0","Total","0","Sex",1000,0,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",184,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d0d203d20100",939,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"0","Total","0","Sex",1000,0,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",26,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d0d204a205d20100",940,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"0","Total","0","Sex",1000,0,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",85,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d0d207d20100",941,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"0","Total","0","Sex",1000,0,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",73,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d0d208d20100",942,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"0","Total","0","Sex",1000,0,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",89,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d0d209d20100",943,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"1","Male","1","Sex",1000,1,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",161,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d1d200d20100",944,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"1","Male","1","Sex",1000,1,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",24,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d1d201d20100",945,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"1","Male","1","Sex",1000,1,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",137,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d1d202d20100",946,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"1","Male","1","Sex",1000,1,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",93,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d1d203d20100",947,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"1","Male","1","Sex",1000,1,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",14,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d1d204a205d20100",948,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"1","Male","1","Sex",1000,1,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",45,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d1d207d20100",949,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"1","Male","1","Sex",1000,1,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",34,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d1d208d20100",950,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"1","Male","1","Sex",1000,1,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",44,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d1d209d20100",951,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"2","Female","2","Sex",1000,2,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",165,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d2d200d20100",952,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"2","Female","2","Sex",1000,2,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",29,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d2d201d20100",953,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"2","Female","2","Sex",1000,2,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",136,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d2d202d20100",954,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"2","Female","2","Sex",1000,2,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",91,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d2d203d20100",955,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"2","Female","2","Sex",1000,2,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",12,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d2d204a205d20100",956,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"2","Female","2","Sex",1000,2,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",40,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d2d207d20100",957,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"2","Female","2","Sex",1000,2,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",39,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d2d208d20100",958,5064
"2018","2018","2018","date",0,0,"1254252475","E00159829","E00159829","2011 output areas",299,39,"2","Female","2","Sex",1000,2,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",45,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252475d2d209d20100",959,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",319,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d0d200d20100",960,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"0","Total","0","Sex",1000,0,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",61,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d0d201d20100",961,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"0","Total","0","Sex",1000,0,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",258,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d0d202d20100",962,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"0","Total","0","Sex",1000,0,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",147,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d0d203d20100",963,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"0","Total","0","Sex",1000,0,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",9,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d0d204a205d20100",964,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"0","Total","0","Sex",1000,0,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",84,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d0d207d20100",965,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"0","Total","0","Sex",1000,0,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",54,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d0d208d20100",966,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"0","Total","0","Sex",1000,0,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",111,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d0d209d20100",967,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"1","Male","1","Sex",1000,1,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",168,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d1d200d20100",968,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"1","Male","1","Sex",1000,1,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",40,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d1d201d20100",969,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"1","Male","1","Sex",1000,1,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",128,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d1d202d20100",970,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"1","Male","1","Sex",1000,1,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",74,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d1d203d20100",971,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"1","Male","1","Sex",1000,1,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d1d204a205d20100",972,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"1","Male","1","Sex",1000,1,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",45,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d1d207d20100",973,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"1","Male","1","Sex",1000,1,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",25,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d1d208d20100",974,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"1","Male","1","Sex",1000,1,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",54,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d1d209d20100",975,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"2","Female","2","Sex",1000,2,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",151,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d2d200d20100",976,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"2","Female","2","Sex",1000,2,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",21,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d2d201d20100",977,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"2","Female","2","Sex",1000,2,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",130,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d2d202d20100",978,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"2","Female","2","Sex",1000,2,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",73,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d2d203d20100",979,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"2","Female","2","Sex",1000,2,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d2d204a205d20100",980,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"2","Female","2","Sex",1000,2,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",39,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d2d207d20100",981,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"2","Female","2","Sex",1000,2,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",29,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d2d208d20100",982,5064
"2018","2018","2018","date",0,0,"1254252476","E00159830","E00159830","2011 output areas",299,40,"2","Female","2","Sex",1000,2,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",57,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252476d2d209d20100",983,5064
"2018","2018","2018","date",0,0,"1254252477","E00159831","E00159831","2011 output areas",299,41,"0","Total","0","Sex",1000,0,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",351,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252477d0d200d20100",984,5064
"2018","2018","2018","date",0,0,"1254252477","E00159831","E00159831","2011 output areas",299,41,"0","Total","0","Sex",1000,0,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",68,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252477d0d201d20100",985,5064
"2018","2018","2018","date",0,0,"1254252477","E00159831","E00159831","2011 output areas",299,41,"0","Total","0","Sex",1000,0,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",283,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252477d0d202d20100",986,5064
"2018","2018","2018","date",0,0,"1254252477","E00159831","E00159831","2011 output areas",299,41,"0","Total","0","Sex",1000,0,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",216,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252477d0d203d20100",987,5064
"2018","2018","2018","date",0,0,"1254252477","E00159831","E00159831","2011 output areas",299,41,"0","Total","0","Sex",1000,0,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",35,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252477d0d204a205d20100",988,5064
"2018","2018","2018","date",0,0,"1254252477","E00159831","E00159831","2011 output areas",299,41,"0","Total","0","Sex",1000,0,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",110,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252477d0d207d20100",989,5064
"2018","2018","2018","date",0,0,"1254252477","E00159831","E00159831","2011 output areas",299,41,"0","Total","0","Sex",1000,0,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",71,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252477d0d208d20100",990,5064
"2018","2018","2018","date",0,0,"1254252477","E00159831","E00159831","2011 output areas",299,41,"0","Total","0","Sex",1000,0,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",67,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252477d0d209d20100",991,5064
"2018","2018","2018","date",0,0,"1254252477","E00159831","E00159831","2011 output areas",299,41,"1","Male","1","Sex",1000,1,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",164,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252477d1d200d20100",992,5064
"2018","2018","2018","date",0,0,"1254252477","E00159831","E00159831","2011 output areas",299,41,"1","Male","1","Sex",1000,1,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",33,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252477d1d201d20100",993,5064
"2018","2018","2018","date",0,0,"1254252477","E00159831","E00159831","2011 output areas",299,41,"1","Male","1","Sex",1000,1,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",131,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252477d1d202d20100",994,5064
"2018","2018","2018","date",0,0,"1254252477","E00159831","E00159831","2011 output areas",299,41,"1","Male","1","Sex",1000,1,"203","Aged 16 to 64","203","Labour Market category",5000,3,"20100","Value",107,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252477d1d203d20100",995,5064
"2018","2018","2018","date",0,0,"1254252477","E00159831","E00159831","2011 output areas",299,41,"1","Male","1","Sex",1000,1,"250","Aged 16 to 24","250","Labour Market category",5000,4,"20100","Value",14,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252477d1d204a205d20100",996,5064
"2018","2018","2018","date",0,0,"1254252477","E00159831","E00159831","2011 output areas",299,41,"1","Male","1","Sex",1000,1,"207","Aged 25 to 49","207","Labour Market category",5000,5,"20100","Value",54,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252477d1d207d20100",997,5064
"2018","2018","2018","date",0,0,"1254252477","E00159831","E00159831","2011 output areas",299,41,"1","Male","1","Sex",1000,1,"208","Aged 50 to 64","208","Labour Market category",5000,6,"20100","Value",39,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252477d1d208d20100",998,5064
"2018","2018","2018","date",0,0,"1254252477","E00159831","E00159831","2011 output areas",299,41,"1","Male","1","Sex",1000,1,"209","Aged 65+","209","Labour Market category",5000,7,"20100","Value",24,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252477d1d209d20100",999,5064
"2018","2018","2018","date",0,0,"1254252477","E00159831","E00159831","2011 output areas",299,41,"2","Female","2","Sex",1000,2,"200","All Ages","200","Labour Market category",5000,0,"20100","Value",187,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252477d2d200d20100",1000,5064
"2018","2018","2018","date",0,0,"1254252477","E00159831","E00159831","2011 output areas",299,41,"2","Female","2","Sex",1000,2,"201","Aged 0 to 15","201","Labour Market category",5000,1,"20100","Value",35,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252477d2d201d20100",1001,5064
"2018","2018","2018","date",0,0,"1254252477","E00159831","E00159831","2011 output areas",299,41,"2","Female","2","Sex",1000,2,"202","Aged 16+","202","Labour Market category",5000,2,"20100","Value",152,"A","Normal Value","F","Free (free for publication)","Nm-2007d1d32288e0d1254252477d2d202d20100",1002,5064
