Label,Notation,Parent Notation,Sort Priority
The hall practice,u92384,,4050
Stony medical centre,u58600,,4051
Tower house surgery,u01916,,4052
Millbarn medical centre,u23821,,4053
The red house surgery,u35004,,4055
Oakfield surgery,u82404,,4056
Parkside medical centre,u86258,,4057
Newport pagnell med.ctr.,u93573,,4058
Meadowcroft surgery,u72129,,4060
Chiltern house med centre,u67475,,4062
The cross keys practice,u88743,,4063
Dr firth and partners,u47184,,4066
Ashfield medical centre,u64356,,4090
Westongrove partnership,u53775,,4103
Lakeside healthcare,u53419,,4116
Queensview medical centre,u58673,,4117
Queensway medical centre,u19031,,4118
Harborough field surgery,u28255,,4120
Moulton surgery,u36651,,4122
Eleanor cross healthcare,u97651,,4123
King edward road surgery,u09187,,4125
Eskdaill medical,u09772,,4126
Danetre medical practice,u79464,,4128
Springfield surgery,u07902,,4130
The long buckby practice,u96568,,4131
Rothwell medical centre,u21248,,4133
The mounts medical centre,u40159,,4137
Dr spencer & partners,u35821,,4147
St lukes primary care centre,u52261,,4150
The parks medical practice,u69252,,4159
The hart surgery,u96099,,4185
Didcot health centre practice,u47655,,4186
Islip surgery,u20931,,4187
Donnington medical partnership,u12754,,4188
Eynsham medical group,u10847,,4189
Chalgrove & watlington surgeries,u70739,,4191
Hedena health,u60916,,4192
Bampton surgery,u20827,,4193
Summertown health centre,u83279,,4194
St. bartholomews medical centre,u90236,,4196
Newbury street practice,u75375,,4201
Berinsfield health centre,u57321,,4204
Windrush surgery,u62251,,4205
Botley medical centre,u04862,,4206
Observatory medical practice,u26997,,4207
Malthouse surgery,u15230,,4208
Banbury cross health centre,u23620,,4209
Chipping norton health centre,u95654,,4210
Mill stream surgery,u01367,,4216
Montgomery house surgery,u83604,,4218
Portishead medical group,u78490,,4253
Bridge view medical,u84294,,4254
Shirehampton group practice,u70886,,4255
Stockwood medical centre,u00402,,4256
Hope house surgery,u05340,,4257
Montpelier health centre,u33963,,4258
Fishponds family practice,u88179,,4259
Frome valley medical centre,u13456,,4260
Graham road surgery,u63843,,4262
Westbury on trym primary care centre,u66596,,4263
Thornbury health centre - burney,u32001,,4264
Concord medical centre,u06486,,4265
Widcombe surgery,u63770,,4266
Horfield hc,u65207,,4268
The downend health group,u37297,,4272
The armada family practice,u86579,,4276
Tyntesfield medical group,u21617,,4278
Heart of bath,u70185,,4282
St. augustines surgery,u66269,,4287
Close farm surgery,u16600,,4290
Fireclay health,u98167,,4298
Combe down surgery,u79019,,4301
The pulteney practice,u84537,,4304
Pembroke road surgery,u48538,,4314
Mendip vale medical practice,u90977,,4319
Lander medical practice,u31970,,4352
Port isaac surgery,u03864,,4353
Penryn surgery,u09081,,4355
Stratton medical centre,u41591,,4357
Carnewater practice,u60113,,4358
Brannel surgery,u36721,,4360
Tamar valley health,u11625,,4361
Perranporth surgery,u62043,,4362
Oak tree surgery,u02610,,4364
St mary's health centre,u64053,,4365
Petroc group practice,u49001,,4368
Clinton road surgery,u68213,,4369
Mevagissey surgery,u69901,,4370
Bodriggy health centre,u76032,,4376
Carn to coast health centres,u92128,,4379
Honiton surgery,u79574,,4403
Queen's medical centre,u50322,,4404
Kingsteignton medical practice,u64531,,4405
Barton surgery,u55397,,4406
Mayflower medical group,u40115,,4407
Seaton & colyton medical practice,u96077,,4408
Pathfields medical group,u69865,,4409
Ashburton surgery,u84198,,4410
Budleigh salterton medical practice,u27932,,4411
Brunel medical practice,u87755,,4413
Mayfield medical centre,u87914,,4414
Oakside surgery,u74074,,4415
St thomas medical group,u76444,,4416
Dean cross surgery,u46190,,4420
Mid devon medical practice,u40951,,4421
Barnfield hill surgery,u06816,,4422
Torrington health centre,u66785,,4424
St neots surgery,u68649,,4426
North road west med.ctr.,u72848,,4428
Kingskerswell & ipplepen med practice,u34230,,4429
Topsham surgery,u32372,,4432
Tavyside health centre,u37412,,4433
Blackdown practice,u34388,,4439
Moretonhampstead health centre,u91913,,4443
Castle place practice,u73296,,4446
Compass house medical centres,u55399,,4449
Norton brook medical centre,u82523,,4453
Mount pleasant health centre,u06387,,4456
Lynton health centre,u21059,,4458
Beacon medical group,u68552,,4484
Underwood surgery,u36833,,4523
Winchcombe medical centre,u13956,,4524
Minchinhampton surgery,u23862,,4525
Staunton & corse surgery,u63565,,4526
St. george's surgery,u22020,,4528
Hadwen health,u76977,,4529
Upper thames medical group,u41523,,4530
Lydney practice,u16196,,4531
Hucclecote surgery,u16338,,4533
Aspen medical practice,u16816,,4542
Culverhay surgery,u02669,,4543
Stow surgery,u09847,,4547
Locking hill surgery,u23710,,4548
"Partners in health, pavilion family drs",u53179,,4550
Rosebank health,u31538,,4563
French weir health centre,u28174,,4593
Wells health centre,u17153,,4594
Exmoor medical centre,u47425,,4595
"Crewkerne health centre, crewkerne",u60622,,4596
Frome medical centre,u84175,,4599
Highbridge medical centre,u00760,,4601
Wellington medical centre,u09275,,4603
Quantock medical centre,u81930,,4604
Taunton vale healthcare,u25707,,4605
"Preston grove medical centre, yeovil",u11103,,4606
Beckington family practice,u21951,,4611
Wincanton health centre,u81307,,4618
"Springmead surgery, chard",u10684,,4619
St stephen's medical partnership,u96198,,4657
Westfield surgery,u38064,,4659
Riverside surgery,u21359,,4660
Northumberland house surgery,u86948,,4661
Severn valley medical practice,u32349,,4662
Golden valley practice,u98974,,4665
Kidderminster medical centre,u78694,,4666
Ombersley medical centre,u62975,,4667
Ledbury health partnership,u12199,,4668
Winyates health centre,u10834,,4673
New road surgery bromsgrove,u84529,,4675
Hereford medical group,u65562,,4679
Cantilupe surgery,u50083,,4682
Dr. j barrell & partners,u66005,,4687
Whiteacres medical centre,u97695,,4688
Frankley health centre,u13655,,4705
Mytton oak medical pract.,u60057,,4736
Stirchley medical practice,u62148,,4737
Bridgnorth medical practice,u26345,,4738
Plas ffynnon medical ctre,u24883,,4739
Church stretton medical centre,u52026,,4742
Dawley medical practice,u13205,,4743
Donnington medical practice,u64003,,4746
Shifnal & priorslee medical practice,u26254,,4767
Horsefair practice,u16318,,4786
Mayfield surgery,u85685,,4787
Heathcote street surgery,u81818,,4788
The westgate practice,u64148,,4789
The village surgery,u36134,,4790
Brewood medical practice,u83494,,4791
Werrington village surgery,u91937,,4793
Leek health centre,u12951,,4794
Trent vale medical practice,u69072,,4796
Madeley practice,u39113,,4797
High street surgery,u88414,,4798
Gravel hill surgery,u56729,,4800
Cumberland house,u04901,,4801
Furlong medical centre,u06256,,4802
Castlefields,u84263,,4805
The aldergate med.pract.,u79533,,4812
Hednesford medical practice,u12200,,4813
Orchard surgery,u36512,,4818
Meir park & weston coyney medical pract,u35724,,4823
Weeping cross health centre,u08925,,4828
Hartshill medical centre,u93998,,4837
Salters meadow health ctr,u46695,,4843
Norfolk street surgery,u87255,,4846
Harley street medical ctr,u05734,,4847
Red roofs surgery,u33098,,4925
Pool medical centre,u55724,,4926
Arbury medical centre,u92562,,4927
Whitehall medical practice,u62213,,4928
Pear tree surgery,u11614,,4930
Spring hill medical centre,u54565,,4932
Avonside health centre,u10743,,4934
Bedworth health centre,u94317,,4935
Park leys medical practice,u07789,,4936
Bridge house medical centre,u91762,,4938
Croft medical centre,u36452,,4939
Clarendon lodge medical centre,u82789,,4941
Shipston medical centre,u11176,,4949
Southam surgery,u04784,,4950
Shah zaman surgery,u43660,,4991
Handsworth wood med.ctr.,u44537,,4992
The park medical centre,u15552,,4993
Green ridge surgery,u69625,,4994
The poolway medical centre,u46437,,4996
Hamstead road surgery,u25240,,4997
Church lane - khan,u79433,,4999
Kingsbury road medical centre,u18195,,5000
Hillcrest surgery,u82305,,5001
Raydocs newtown,u65968,,5004
Moseley medical centre,u88190,,5005
Millennium medical centre,u51153,,5006
Bath row medical practice,u27129,,5008
Ashfield surgery,u47609,,5009
Lordswood house group medical practice,u79381,,5011
Bg health & granton medical centre,u27366,,5012
The harlequin surgery,u72309,,5014
Bournbrook varsity medical centre,u46454,,5019
Sutton coldfield group practice,u65039,,5022
Firstcare practice,u54948,,5025
The st.clements surgery,u79003,,5026
Midlands medical partnership,u74554,,5033
Ward end medical centre,u76419,,5035
Oakwood surgery,u22471,,5042
Al-shafa medical centre,u44365,,5063
Druids heath surgery,u54229,,5067
Newport medical group,u48923,,5080
Rowlands road surgery,u93165,,5083
Swanswell medical centre,u25587,,5088
Willenhall primary care centre - 1,u68252,,5141
Longford primary care centre,u33954,,5142
Sky blue medical group,u58127,,5143
Allesley park medical ctr,u14922,,5144
Hillfields health centre - 1,u29575,,5145
Jubilee healthcare,u49145,,5146
Moss grove surgery,u66484,,5187
Three villages medical practice,u66146,,5188
Eve hill medical practice,u06610,,5189
The ridgeway surgery,u88368,,5190
Lion health,u18020,,5194
Horseley heath surgery,u11746,,5196
Lapal medical practice,u55441,,5197
Dr sa ahmed & partners,u31548,,5227
Regis medical centre,u32116,,5230
Cape hill medical centre,u57294,,5231
Oakeswell health centre,u54044,,5232
Norvic family practice,u98291,,5234
Black country family practice,u25735,,5236
Oldbury health centre,u45156,,5240
Gps healthcare,u67607,,5278
St. margarets medical practice,u00351,,5279
Dorridge surgery,u41928,,5283
Solihull healthcare partnership,u45528,,5288
Sina health centre,u01577,,5297
St peter's surgery,u60845,,5298
Parkside medical practice,u77416,,5299
Little london surgery,u86881,,5301
Portland medical practice,u73923,,5303
New invention health centre,u49728,,5308
Mossley & dudley fields medical practice,u65132,,5317
Poplars medical centre,u19348,,5346
Alfred squire road surgery,u20454,,5347
Castlecroft medical practice,u70326,,5351
Prestbury medical practice,u60098,,5352
Duncan street primary care centre,u27607,,5355
Health and beyond,u26715,,5373
Audlem medical practice,u29951,,5380
Kenmore medical centre,u31094,,5381
Helsby health centre,u85493,,5382
Bunbury medical practice,u66020,,5383
Holes lane medical centre,u29000,,5384
The cedars medical centre,u25799,,5385
Heath lane medical centre,u07776,,5386
Bevan group practice,u79408,,5388
Guardian street med/ctr,u45014,,5389
High street surgery,u82612,,5390
Brookfield surgery,u31313,,5391
Millcroft medical centre,u79049,,5392
Castlefields health centre,u09643,,5394
Penketh health centre,u96870,,5395
Middlewood partnership,u28237,,5396
Swanlow medical centre,u02678,,5397
Firdale medical centre,u88623,,5398
Readesmoor medical group practice,u98152,,5399
Hungerford medical centre,u98432,,5415
Fearnhead cross med.ctr.,u14045,,5419
Knutsford medical partnership,u06000,,5420
Great sutton medical centre,u85986,,5421
Neston surgery,u14878,,5430
The elms medical centre,u42807,,5446
City walls medical centre,u68943,,5449
The margaret thompson med centre,u57480,,5494
Yew tree centre,u54911,,5495
Dovecot health centre,u52891,,5496
Priory medical centre,u49727,,5499
Lance lane medical centre,u65582,,5500
Ellergreen medical centre,u64639,,5501
Edge hill health centre,u53230,,5503
West derby medical centre,u02731,,5504
Dingle park practice,u35980,,5506
Westmoreland gp centre,u80186,,5510
Rainbow medical centre,u94009,,5578
Patterdale lodge med ctre,u20349,,5579
Ormskirk house surgery,u67149,,5580
Wingate medical centre,u10730,,5585
The health centre surgery,u71643,,5588
Dinas lane medical centre,u37296,,5589
Billinge medical practice,u94037,,5593
42 kingsway,u97058,,5634
Glovers lane surgery,u23717,,5637
Cumberland house surgery,u18460,,5638
Marine lake medical practice,u79121,,5680
Allport medical centre,u12833,,5681
St georges medical centre,u25656,,5687
Townfield health centre,u99194,,5689
Moreton cross group practice,u46976,,5702
Lancaster medical practice,u19808,,5727
St james' medical centre,u31504,,5728
Elizabeth street surgery,u47882,,5729
Little harwood health centre,u34816,,5730
Garstang medical practice,u63454,,5731
Yorkshire street medical centre,u31823,,5732
Withnell health centre,u85108,,5733
Ormskirk medical practice,u21757,,5735
Lytham road surgery,u92975,,5736
Waterloo medical centre,u97645,,5737
Whalley medical centre,u11269,,5738
St fillan's medical ctre,u22273,,5739
Burnley group practice,u69695,,5740
The richmond hill practice,u21400,,5742
Irwell medical practice,u81405,,5743
Ash trees surgery,u50573,,5744
Poplar house surgery,u26788,,5745
Reedyford hlth care group,u08086,,5746
Coppull medical practice,u01901,,5747
Peel house medical practice,u96653,,5749
Manor primary care,u45611,,5752
Park view surgery,u09100,,5759
Darwen healthcare,u88348,,5761
Worden medical centre,u05906,,5765
St georges surgery,u48502,,5766
Glenroyd medical centre,u82077,,5777
Cleveleys group practice,u87975,,5778
Highfield surgery,u45809,,5779
The ryan medical centre,u34632,,5785
Broadway medical centre,u74229,,5788
Parbold surgery,u67183,,5794
The village practice,u82731,,5812
Brownhill surgery,u69841,,5822
Dr bello's surgery,u09057,,5827
Adlington medical centre,u10791,,5885
The dunstan partnership,u79938,,5894
Pikes lane 1,u07003,,5895
Kildonan house,u11602,,5896
Stable fold surgery,u46071,,5898
Kearsley medical centre,u09883,,5900
Dalefield surgery,u97801,,5903
Dr earnshaw and partners,u05517,,5905
Lever chambers 2,u65316,,5906
Harwood medical centre,u79678,,5909
Fairfax group practice,u73478,,5938
The uplands medical practice,u76801,,5939
Townside surgery,u49226,,5940
Tower family healthcare,u49525,,5946
Five oaks familiy practice,u49529,,5963
The vallance centre,u07506,,5964
The borchardt medical centre,u65853,,5966
Northenden group practice,u58188,,5967
Rk medical practice,u94373,,5968
Levenshulme medical practice,u34667,,5969
Valentine medical centre,u85954,,5972
Kingsway medical practice,u78687,,5975
St george's medical centre,u13098,,5978
New collegiate medical centre,u85748,,5983
Ashville surgery,u98408,,5989
New islington medical centre,u45992,,6008
The robert darbishire practice,u71839,,6015
Manchester medical,u64595,,6019
St mary's medical centre,u14327,,6043
Chadderton medical practice,u17156,,6045
Leesbrook surgery,u75449,,6046
Failsworth group practice,u67660,,6048
The royton & crompton family practice,u41563,,6052
Milnrow village practice,u55161,,6077
Dr gwd bhima,u89776,,6078
Edenfield road surgery,u64487,,6079
Peterloo medical centre,u16428,,6080
Wellfield health centre,u32831,,6083
Longford street medical centre,u78443,,6087
The poplars medical practice,u57786,,6108
1/salford medical practice,u60510,,6109
Walkden medical centre,u69393,,6110
St andrews medical centre,u00203,,6115
Mocha parade medical practice,u03153,,6116
Marple bridge surgery,u64597,,6142
Manor medical practice,u15435,,6143
Family surgery,u99971,,6144
Cheadle hulme medical group,u37388,,6146
Woodley village surgery,u89483,,6148
Caritas general practice partnership,u14006,,6151
Cheadle medical practice,u56857,,6158
The brooke surgery,u02275,,6177
Albion medical practice,u38271,,6178
Lockside medical centre,u01630,,6180
Medlock vale medical practice,u53900,,6184
Park medical practice,u95344,,6205
Urmston group practice,u79881,,6207
Timperley health centre (westwood),u42898,,6208
Boundary house medical centre,u83990,,6213
Delamere medical practice,u66368,,6217
Medicentre,u69052,,6235
Braithwaite rd surgery,u23418,,6236
The dicconson group practice,u42152,,6237
Dr tun & partners,u21926,,6238
Dr wong and partners,u70230,,6241
Beech hill medical practice,u96127,,6243
Sivakumar & partner,u30170,,6251
Bay medical group,u27624,,6362
Grafton medical partners,u78272,,6418
